1100	0,196363636	0,189090909	0,130909091	0,196363636	0,225454545	0,225454545	0,145454545	0,218181818	0,24	0,247272727	0,181818182	0,189090909	0,174545455	0,203636364	0,225454545	0,254545455	0,225454545	0,210909091	0,189090909	0,174545455	0,203636364	0,196363636	0,181818182	0,196363636	0,174545455	0,123636364	0,152727273	0,210909091	0,269090909	0,203636364	0,174545455	0,181818182	0,167272727	0,261818182	0,24	0,203636364	0,174545455	0,181818182	0,138181818	0,254545455	0,189090909	0,232727273	0,174545455	0,16	0,196363636	0,138181818	0,218181818	0,189090909	0,174545455	0,203636364	0,196218182
1150	0,180869565	0,173913043	0,208695652	0,222608696	0,153043478	0,285217391	0,215652174	0,180869565	0,125217391	0,180869565	0,166956522	0,16	0,16	0,27826087	0,222608696	0,187826087	0,153043478	0,215652174	0,243478261	0,215652174	0,16	0,187826087	0,215652174	0,180869565	0,236521739	0,173913043	0,153043478	0,215652174	0,271304348	0,243478261	0,146086957	0,187826087	0,215652174	0,194782609	0,146086957	0,222608696	0,173913043	0,187826087	0,166956522	0,208695652	0,166956522	0,236521739	0,243478261	0,16	0,166956522	0,173913043	0,208695652	0,173913043	0,215652174	0,229565217	0,195895652
1200	0,173333333	0,186666667	0,1	0,24	0,206666667	0,233333333	0,173333333	0,22	0,18	0,146666667	0,186666667	0,16	0,153333333	0,266666667	0,18	0,226666667	0,18	0,153333333	0,2	0,233333333	0,146666667	0,18	0,246666667	0,226666667	0,193333333	0,12	0,153333333	0,246666667	0,186666667	0,166666667	0,24	0,173333333	0,186666667	0,16	0,186666667	0,233333333	0,206666667	0,213333333	0,146666667	0,186666667	0,233333333	0,22	0,2	0,226666667	0,166666667	0,22	0,2	0,146666667	0,193333333	0,173333333	0,1916
1250	0,2176	0,1472	0,128	0,1536	0,1984	0,1472	0,1792	0,2432	0,2112	0,192	0,192	0,2304	0,2496	0,1536	0,1408	0,2304	0,2176	0,1344	0,2304	0,1984	0,2048	0,2048	0,1728	0,192	0,1792	0,2112	0,2048	0,1408	0,2432	0,224	0,1344	0,192	0,192	0,224	0,2368	0,1856	0,16	0,192	0,1792	0,2624	0,1728	0,2176	0,1664	0,2368	0,2496	0,16	0,2048	0,128	0,1664	0,1984	0,19264
1300	0,190769231	0,209230769	0,270769231	0,190769231	0,166153846	0,264615385	0,190769231	0,203076923	0,153846154	0,196923077	0,289230769	0,209230769	0,172307692	0,147692308	0,221538462	0,227692308	0,196923077	0,196923077	0,190769231	0,209230769	0,184615385	0,209230769	0,184615385	0,166153846	0,166153846	0,153846154	0,190769231	0,184615385	0,203076923	0,166153846	0,276923077	0,209230769	0,246153846	0,178461538	0,209230769	0,147692308	0,166153846	0,172307692	0,16	0,104615385	0,190769231	0,246153846	0,172307692	0,190769231	0,24	0,221538462	0,215384615	0,227692308	0,172307692	0,227692308	0,197661538
1350	0,201481481	0,18962963	0,254814815	0,29037037	0,171851852	0,154074074	0,207407407	0,183703704	0,207407407	0,278518519	0,195555556	0,207407407	0,195555556	0,136296296	0,248888889	0,195555556	0,195555556	0,171851852	0,201481481	0,18962963	0,219259259	0,207407407	0,18962963	0,248888889	0,171851852	0,201481481	0,177777778	0,18962963	0,183703704	0,260740741	0,18962963	0,207407407	0,219259259	0,266666667	0,242962963	0,124444444	0,148148148	0,183703704	0,254814815	0,207407407	0,231111111	0,195555556	0,165925926	0,18962963	0,171851852	0,165925926	0,177777778	0,219259259	0,154074074	0,171851852	0,200296296
1400	0,2	0,194285714	0,148571429	0,205714286	0,131428571	0,205714286	0,194285714	0,194285714	0,211428571	0,234285714	0,24	0,148571429	0,24	0,2	0,177142857	0,2	0,262857143	0,16	0,205714286	0,182857143	0,205714286	0,194285714	0,194285714	0,2	0,222857143	0,2	0,205714286	0,211428571	0,274285714	0,171428571	0,194285714	0,182857143	0,211428571	0,274285714	0,234285714	0,228571429	0,2	0,205714286	0,182857143	0,205714286	0,222857143	0,188571429	0,137142857	0,228571429	0,205714286	0,182857143	0,154285714	0,142857143	0,188571429	0,234285714	0,200457143
1450	0,154482759	0,154482759	0,19862069	0,215172414	0,226206897	0,204137931	0,187586207	0,259310345	0,231724138	0,226206897	0,154482759	0,171034483	0,237241379	0,204137931	0,187586207	0,187586207	0,220689655	0,259310345	0,209655172	0,137931034	0,187586207	0,231724138	0,226206897	0,226206897	0,226206897	0,182068966	0,231724138	0,248275862	0,154482759	0,137931034	0,242758621	0,193103448	0,226206897	0,16	0,187586207	0,19862069	0,209655172	0,193103448	0,215172414	0,242758621	0,148965517	0,220689655	0,248275862	0,286896552	0,148965517	0,248275862	0,171034483	0,148965517	0,193103448	0,231724138	0,203917241
1500	0,272	0,202666667	0,170666667	0,213333333	0,224	0,250666667	0,245333333	0,16	0,256	0,16	0,197333333	0,149333333	0,154666667	0,170666667	0,208	0,218666667	0,24	0,213333333	0,186666667	0,192	0,181333333	0,192	0,154666667	0,229333333	0,176	0,272	0,170666667	0,197333333	0,245333333	0,224	0,170666667	0,181333333	0,165333333	0,192	0,250666667	0,197333333	0,192	0,16	0,181333333	0,213333333	0,234666667	0,197333333	0,234666667	0,197333333	0,272	0,181333333	0,133333333	0,202666667	0,24	0,181333333	0,202133333
1550	0,190967742	0,196129032	0,15483871	0,216774194	0,211612903	0,16516129	0,237419355	0,15483871	0,206451613	0,16516129	0,170322581	0,232258065	0,263225806	0,258064516	0,201290323	0,190967742	0,175483871	0,252903226	0,196129032	0,16	0,237419355	0,190967742	0,221935484	0,252903226	0,242580645	0,206451613	0,170322581	0,185806452	0,242580645	0,185806452	0,190967742	0,206451613	0,134193548	0,232258065	0,206451613	0,170322581	0,196129032	0,16516129	0,216774194	0,180645161	0,190967742	0,206451613	0,175483871	0,185806452	0,175483871	0,201290323	0,201290323	0,242580645	0,175483871	0,201290323	0,199845161
1600	0,225	0,205	0,22	0,195	0,215	0,205	0,18	0,195	0,24	0,21	0,155	0,245	0,245	0,165	0,165	0,2	0,225	0,175	0,15	0,145	0,185	0,24	0,21	0,28	0,185	0,165	0,205	0,2	0,195	0,245	0,25	0,24	0,225	0,24	0,215	0,185	0,175	0,23	0,19	0,23	0,2	0,175	0,185	0,21	0,19	0,165	0,16	0,21	0,165	0,275	0,2037
1650	0,184242424	0,198787879	0,208484848	0,145454545	0,184242424	0,164848485	0,242424242	0,179393939	0,208484848	0,145454545	0,130909091	0,179393939	0,252121212	0,232727273	0,227878788	0,16	0,179393939	0,164848485	0,252121212	0,208484848	0,145454545	0,174545455	0,247272727	0,223030303	0,203636364	0,218181818	0,164848485	0,203636364	0,232727273	0,198787879	0,179393939	0,232727273	0,174545455	0,16969697	0,213333333	0,213333333	0,16969697	0,242424242	0,213333333	0,16	0,213333333	0,203636364	0,198787879	0,174545455	0,16	0,218181818	0,227878788	0,135757576	0,16	0,135757576	0,193163636
1700	0,254117647	0,174117647	0,207058824	0,24	0,202352941	0,178823529	0,225882353	0,183529412	0,150588235	0,211764706	0,183529412	0,225882353	0,178823529	0,216470588	0,197647059	0,197647059	0,197647059	0,16	0,192941176	0,197647059	0,145882353	0,235294118	0,197647059	0,225882353	0,192941176	0,178823529	0,169411765	0,202352941	0,211764706	0,207058824	0,192941176	0,197647059	0,249411765	0,183529412	0,192941176	0,235294118	0,230588235	0,174117647	0,197647059	0,207058824	0,122352941	0,183529412	0,207058824	0,188235294	0,216470588	0,197647059	0,249411765	0,174117647	0,225882353	0,188235294	0,199152941
1750	0,169142857	0,205714286	0,205714286	0,201142857	0,187428571	0,164571429	0,219428571	0,237714286	0,164571429	0,178285714	0,251428571	0,242285714	0,201142857	0,237714286	0,178285714	0,196571429	0,219428571	0,173714286	0,210285714	0,251428571	0,196571429	0,173714286	0,182857143	0,205714286	0,237714286	0,201142857	0,251428571	0,224	0,201142857	0,187428571	0,237714286	0,169142857	0,210285714	0,16	0,214857143	0,205714286	0,118857143	0,146285714	0,155428571	0,214857143	0,16	0,205714286	0,219428571	0,228571429	0,297142857	0,205714286	0,260571429	0,187428571	0,187428571	0,219428571	0,203245714
1800	0,191111111	0,177777778	0,195555556	0,208888889	0,208888889	0,204444444	0,217777778	0,133333333	0,231111111	0,213333333	0,16	0,235555556	0,182222222	0,217777778	0,195555556	0,253333333	0,257777778	0,177777778	0,186666667	0,2	0,173333333	0,208888889	0,217777778	0,226666667	0,182222222	0,204444444	0,164444444	0,177777778	0,2	0,222222222	0,222222222	0,262222222	0,226666667	0,191111111	0,244444444	0,151111111	0,195555556	0,235555556	0,182222222	0,2	0,257777778	0,231111111	0,217777778	0,208888889	0,16	0,226666667	0,182222222	0,208888889	0,2	0,195555556	0,204533333
1850	0,224864865	0,211891892	0,246486486	0,19027027	0,181621622	0,220540541	0,207567568	0,224864865	0,155675676	0,177297297	0,16	0,242162162	0,229189189	0,181621622	0,185945946	0,168648649	0,229189189	0,198918919	0,242162162	0,211891892	0,211891892	0,207567568	0,211891892	0,194594595	0,134054054	0,198918919	0,177297297	0,216216216	0,16	0,220540541	0,211891892	0,242162162	0,194594595	0,211891892	0,203243243	0,220540541	0,220540541	0,220540541	0,211891892	0,177297297	0,242162162	0,224864865	0,220540541	0,185945946	0,211891892	0,233513514	0,185945946	0,203243243	0,164324324	0,185945946	0,203935135
1900	0,24	0,214736842	0,235789474	0,223157895	0,227368421	0,210526316	0,185263158	0,24	0,193684211	0,231578947	0,197894737	0,206315789	0,231578947	0,181052632	0,172631579	0,231578947	0,235789474	0,231578947	0,206315789	0,214736842	0,202105263	0,227368421	0,202105263	0,151578947	0,202105263	0,231578947	0,227368421	0,193684211	0,172631579	0,189473684	0,181052632	0,231578947	0,218947368	0,227368421	0,197894737	0,202105263	0,164210526	0,206315789	0,24	0,218947368	0,218947368	0,265263158	0,197894737	0,223157895	0,244210526	0,223157895	0,235789474	0,189473684	0,202105263	0,214736842	0,212294737
1950	0,176410256	0,180512821	0,205128205	0,192820513	0,196923077	0,201025641	0,196923077	0,217435897	0,233846154	0,233846154	0,201025641	0,192820513	0,143589744	0,196923077	0,233846154	0,184615385	0,16	0,184615385	0,217435897	0,192820513	0,225641026	0,180512821	0,266666667	0,201025641	0,221538462	0,205128205	0,205128205	0,184615385	0,233846154	0,209230769	0,188717949	0,180512821	0,201025641	0,221538462	0,164102564	0,242051282	0,151794872	0,180512821	0,209230769	0,184615385	0,168205128	0,213333333	0,221538462	0,196923077	0,205128205	0,205128205	0,164102564	0,209230769	0,225641026	0,188717949	0,199958974
2000	0,228	0,248	0,156	0,208	0,236	0,176	0,192	0,148	0,248	0,176	0,168	0,192	0,184	0,132	0,196	0,22	0,18	0,208	0,22	0,216	0,2	0,184	0,168	0,212	0,184	0,24	0,272	0,208	0,196	0,136	0,184	0,192	0,2	0,236	0,188	0,204	0,212	0,18	0,248	0,184	0,144	0,216	0,172	0,244	0,172	0,236	0,2	0,168	0,232	0,156	0,198
2050	0,183414634	0,218536585	0,206829268	0,183414634	0,222439024	0,210731707	0,214634146	0,171707317	0,202926829	0,19902439	0,175609756	0,226341463	0,206829268	0,16	0,210731707	0,210731707	0,16	0,249756098	0,179512195	0,202926829	0,226341463	0,167804878	0,167804878	0,187317073	0,163902439	0,19902439	0,234146341	0,175609756	0,210731707	0,218536585	0,206829268	0,222439024	0,167804878	0,175609756	0,167804878	0,187317073	0,195121951	0,187317073	0,308292683	0,171707317	0,23804878	0,183414634	0,206829268	0,195121951	0,163902439	0,183414634	0,195121951	0,234146341	0,19902439	0,277073171	0,200273171
2100	0,232380952	0,19047619	0,182857143	0,224761905	0,201904762	0,194285714	0,205714286	0,179047619	0,19047619	0,167619048	0,16	0,19047619	0,217142857	0,236190476	0,213333333	0,163809524	0,171428571	0,217142857	0,213333333	0,213333333	0,194285714	0,224761905	0,182857143	0,259047619	0,194285714	0,20952381	0,194285714	0,205714286	0,251428571	0,224761905	0,163809524	0,182857143	0,171428571	0,24	0,186666667	0,179047619	0,201904762	0,205714286	0,220952381	0,182857143	0,220952381	0,186666667	0,201904762	0,224761905	0,171428571	0,16	0,205714286	0,232380952	0,179047619	0,148571429	0,199466667
2150	0,219534884	0,241860465	0,253023256	0,208372093	0,230697674	0,223255814	0,182325581	0,174883721	0,249302326	0,208372093	0,200930233	0,178604651	0,208372093	0,174883721	0,219534884	0,223255814	0,197209302	0,15627907	0,193488372	0,193488372	0,193488372	0,223255814	0,204651163	0,174883721	0,230697674	0,253023256	0,171162791	0,226976744	0,197209302	0,16	0,204651163	0,200930233	0,212093023	0,223255814	0,249302326	0,215813953	0,245581395	0,171162791	0,238139535	0,219534884	0,204651163	0,245581395	0,178604651	0,16	0,193488372	0,230697674	0,182325581	0,189767442	0,197209302	0,200930233	0,206734884
2200	0,192727273	0,138181818	0,189090909	0,2	0,24	0,192727273	0,174545455	0,192727273	0,189090909	0,163636364	0,192727273	0,174545455	0,254545455	0,189090909	0,185454545	0,210909091	0,181818182	0,181818182	0,189090909	0,178181818	0,221818182	0,141818182	0,221818182	0,196363636	0,207272727	0,192727273	0,2	0,174545455	0,16	0,272727273	0,261818182	0,192727273	0,178181818	0,178181818	0,170909091	0,2	0,185454545	0,145454545	0,170909091	0,156363636	0,236363636	0,189090909	0,2	0,218181818	0,145454545	0,181818182	0,196363636	0,174545455	0,185454545	0,2	0,191345455
2250	0,181333333	0,202666667	0,174222222	0,252444444	0,177777778	0,206222222	0,231111111	0,142222222	0,220444444	0,188444444	0,184888889	0,216888889	0,209777778	0,174222222	0,199111111	0,231111111	0,163555556	0,209777778	0,231111111	0,227555556	0,224	0,206222222	0,192	0,188444444	0,206222222	0,206222222	0,202666667	0,213333333	0,145777778	0,209777778	0,248888889	0,220444444	0,195555556	0,188444444	0,174222222	0,199111111	0,145777778	0,170666667	0,174222222	0,199111111	0,142222222	0,174222222	0,192	0,245333333	0,231111111	0,216888889	0,152888889	0,248888889	0,248888889	0,206222222	0,199893333
2300	0,173913043	0,166956522	0,205217391	0,212173913	0,163478261	0,194782609	0,20173913	0,166956522	0,191304348	0,226086957	0,135652174	0,184347826	0,177391304	0,27826087	0,173913043	0,187826087	0,212173913	0,187826087	0,184347826	0,177391304	0,180869565	0,212173913	0,212173913	0,19826087	0,226086957	0,219130435	0,226086957	0,19826087	0,233043478	0,156521739	0,194782609	0,246956522	0,191304348	0,177391304	0,191304348	0,170434783	0,173913043	0,180869565	0,180869565	0,184347826	0,184347826	0,208695652	0,194782609	0,153043478	0,19826087	0,163478261	0,205217391	0,20173913	0,243478261	0,194782609	0,194086957
2350	0,197446809	0,200851064	0,21106383	0,21787234	0,197446809	0,190638298	0,200851064	0,214468085	0,190638298	0,190638298	0,163404255	0,163404255	0,177021277	0,21106383	0,166808511	0,221276596	0,166808511	0,170212766	0,194042553	0,170212766	0,207659574	0,200851064	0,21106383	0,166808511	0,228085106	0,153191489	0,241702128	0,200851064	0,142978723	0,204255319	0,224680851	0,194042553	0,194042553	0,187234043	0,197446809	0,190638298	0,187234043	0,177021277	0,156595745	0,221276596	0,173617021	0,224680851	0,214468085	0,245106383	0,241702128	0,183829787	0,173617021	0,149787234	0,139574468	0,173617021	0,192476596
2400	0,206666667	0,193333333	0,17	0,216666667	0,173333333	0,24	0,173333333	0,203333333	0,2	0,203333333	0,226666667	0,2	0,216666667	0,193333333	0,186666667	0,163333333	0,166666667	0,183333333	0,22	0,156666667	0,226666667	0,243333333	0,203333333	0,16	0,183333333	0,193333333	0,216666667	0,206666667	0,173333333	0,186666667	0,18	0,216666667	0,196666667	0,186666667	0,21	0,216666667	0,213333333	0,236666667	0,196666667	0,19	0,18	0,17	0,223333333	0,193333333	0,16	0,21	0,22	0,226666667	0,146666667	0,17	0,1966
2450	0,228571429	0,235102041	0,225306122	0,173061224	0,186122449	0,166530612	0,205714286	0,235102041	0,241632653	0,182857143	0,176326531	0,182857143	0,215510204	0,212244898	0,195918367	0,205714286	0,189387755	0,20244898	0,179591837	0,176326531	0,163265306	0,235102041	0,228571429	0,176326531	0,205714286	0,212244898	0,215510204	0,228571429	0,231836735	0,21877551	0,212244898	0,235102041	0,150204082	0,21877551	0,248163265	0,251428571	0,248163265	0,244897959	0,199183673	0,212244898	0,195918367	0,179591837	0,186122449	0,199183673	0,225306122	0,235102041	0,212244898	0,173061224	0,244897959	0,205714286	0,208195918
2500	0,1728	0,1664	0,208	0,208	0,1792	0,176	0,1888	0,2208	0,192	0,2016	0,208	0,2112	0,1952	0,2208	0,2304	0,2208	0,144	0,1728	0,1856	0,208	0,2016	0,208	0,1984	0,16	0,2048	0,2048	0,2144	0,2208	0,2176	0,2048	0,208	0,1728	0,208	0,176	0,24	0,1632	0,2112	0,208	0,2208	0,1824	0,1984	0,2144	0,192	0,1984	0,16	0,1568	0,192	0,1824	0,2176	0,2112	0,197184
