550	2,050603205	1,942075459	1,947787445	1,982059365	2,073451151	2,004907312	1,953499432	2,050603205	1,930651485	2,107723071	2,027755258	2,027755258	1,907803539	1,970635392	2,107723071	1,936363472	1,850683672	1,947787445	2,027755258	1,999195325	2,062027178	2,073451151	1,930651485	2,096299098	2,073451151	1,987771352	2,033467245	1,890667579	1,942075459	2,044891218	1,953499432	1,827835726	2,170554924	2,027755258	2,004907312	1,913515525	1,993483338	2,067739165	1,982059365	2,039179232	1,936363472	2,004907312	2,004907312	2,067739165	1,907803539	1,987771352	1,976347378	1,930651485	1,987771352	2,004907312	1,995425414
600	1,973967384	1,932079482	1,994911335	1,921607506	2,000147323	2,057743188	1,994911335	1,942551457	2,083923127	2,036799237	2,047271213	2,010619298	1,89019158	1,947787445	1,979203372	1,979203372	2,110103066	2,115339053	2,015855286	2,010619298	2,005383311	2,010619298	1,994911335	2,062979176	1,926843494	2,09963109	2,000147323	1,884955592	1,994911335	1,884955592	2,042035225	1,989675347	2,057743188	2,010619298	1,963495408	1,994911335	1,900663555	1,989675347	2,010619298	2,000147323	1,963495408	2,047271213	1,953023433	1,900663555	1,93731547	2,005383311	2,057743188	2,010619298	2,000147323	2,042035225	1,995749093
650	1,957453884	1,928454567	1,865622714	1,976786762	2,015452518	1,851123056	2,073451151	2,150782663	2,020285737	1,938121006	1,967120323	1,942954226	2,08795081	2,073451151	1,957453884	2,068617932	1,942954226	2,054118274	2,039618615	1,909121689	2,073451151	1,99128642	1,981619981	1,962287104	1,913954909	2,063784712	2,194281638	1,99611964	1,962287104	1,942954226	2,039618615	2,068617932	2,097617249	2,102450468	2,039618615	2,054118274	2,097617249	2,039618615	2,010619298	1,942954226	1,99128642	1,831790178	1,933287787	1,986453201	2,049285054	1,99128642	2,073451151	1,938121006	2,025118957	1,957453884	2,003466133
700	1,988179351	1,862515645	1,979203372	2,059987183	2,08691512	2,077939141	1,952275435	1,970227393	2,028571256	1,99266734	2,037547235	1,99266734	1,988179351	1,943299456	2,077939141	1,934323477	1,956763424	2,001643319	1,99266734	2,073451151	2,051011204	1,929835487	1,920859508	1,929835487	1,974715382	1,970227393	2,055499193	1,929835487	1,99715533	1,974715382	2,033059246	1,988179351	1,90290755	2,136283004	1,934323477	2,037547235	1,99266734	2,051011204	1,90739554	2,042035225	1,979203372	2,024083267	2,055499193	2,059987183	2,001643319	2,006131309	2,001643319	2,059987183	2,068963162	2,015107288	2,000566202
750	1,914277124	1,993864137	2,127905424	1,989675347	2,027374459	2,077639942	2,010619298	2,073451151	1,901710753	1,968731396	1,926843494	1,939409865	1,947787445	2,03994083	2,023185669	1,964542606	1,922654704	1,964542606	1,964542606	2,006430508	2,04412962	2,023185669	2,006430508	2,006430508	2,060884781	1,993864137	2,010619298	2,014808089	2,077639942	1,981297767	1,947787445	1,960353816	2,023185669	1,998052928	1,960353816	2,03994083	2,03575204	1,939409865	1,968731396	1,956165026	2,056695991	1,981297767	1,956165026	2,002241718	1,939409865	2,065073571	2,115339053	2,03994083	2,03575204	2,006430508	2,000649978
800	1,983130363	2,093086105	1,975276381	1,979203372	1,959568418	1,963495408	1,975276381	2,049889206	1,904590546	2,077378142	2,038108234	1,943860454	1,939933464	1,912444528	1,943860454	1,963495408	1,959568418	2,01847328	2,038108234	1,998838326	1,959568418	2,069524161	1,990984344	1,908517537	2,038108234	1,951714436	1,998838326	2,006692307	2,022400271	1,97134939	1,959568418	1,975276381	2,026327262	1,943860454	1,951714436	2,045962216	1,983130363	1,904590546	2,030254252	2,022400271	2,026327262	1,998838326	2,026327262	2,034181243	2,053816197	2,026327262	1,963495408	1,97134939	1,97134939	1,951714436	1,990041866
850	2,01431529	1,951483437	1,955179428	1,914523523	1,973659385	2,040187229	2,025403264	1,984747359	1,999531324	2,121499039	2,032795246	1,966267402	2,021707272	2,018011281	1,966267402	2,040187229	1,929307488	1,977355376	2,006923307	1,984747359	2,054971195	2,029099255	2,01431529	1,925611497	1,944091454	2,066059169	1,984747359	1,962571411	1,947787445	2,006923307	2,021707272	2,073451151	1,944091454	1,977355376	2,036491238	1,984747359	2,099323091	2,084539125	2,029099255	2,018011281	1,947787445	2,047579212	1,958875419	1,921915506	1,969963393	1,977355376	2,003227316	2,051275203	1,973659385	2,003227316	1,999679164
900	1,951278104	2,000147323	2,014109957	1,979203372	2,0525072	2,021091274	2,042035225	1,961750079	1,979203372	2,028072591	2,035053908	2,0525072	2,010619298	1,944296787	1,996656664	1,98269403	2,035053908	1,860520983	2,00712864	1,919862177	1,993166006	2,003637981	1,930334153	2,094395102	1,996656664	2,038544566	2,003637981	1,968731396	2,028072591	1,986184689	2,00712864	1,989675347	1,919862177	2,010619298	1,961750079	2,021091274	2,038544566	2,000147323	2,045525883	2,035053908	2,035053908	2,00712864	1,986184689	2,059488517	2,028072591	1,933824811	1,8675023	1,979203372	2,042035225	2,028072591	1,998262367
950	1,977549902	1,9940846	2,027153996	2,119748306	1,957708264	2,023847057	2,08337197	1,9940846	2,030460936	2,053609514	1,99077766	1,947787445	1,987470721	1,954401324	1,894876411	2,073451151	2,004005419	2,050302574	1,9940846	2,013926238	2,096599729	2,020540117	1,9940846	2,027153996	1,99077766	1,9940846	2,027153996	2,007312359	1,99739154	1,964322143	2,007312359	1,967629083	1,944480506	2,004005419	2,023847057	1,974242962	1,961015204	1,937866626	1,977549902	1,980856842	2,013926238	1,980856842	2,037074815	2,004005419	1,954401324	2,013926238	1,99077766	1,951094385	1,984163781	2,040381755	2,000830757
1000	2,038893632	2,023185669	2,051460003	1,916371519	2,029468854	1,960353816	2,067167966	1,966637001	2,023185669	2,016902484	2,026327262	2,00119452	1,922654704	1,910088333	1,922654704	2,120575041	2,086017522	2,057743188	1,994911335	2,007477706	1,957212223	1,960353816	2,032610447	1,994911335	2,020044076	2,054601595	2,060884781	1,979203372	1,976061779	2,129999819	1,954070631	1,979203372	1,979203372	2,03575204	2,067167966	2,104867078	1,947787445	2,064026373	2,045176817	1,932079482	1,998052928	2,073451151	2,013760891	2,070309559	1,954070631	2,004336113	1,998052928	2,013760891	1,957212223	2,010619298	2,010242307
1050	1,986683354	1,968731396	2,043531221	1,986683354	2,073451151	2,058491186	1,980699368	2,100379088	1,908891536	1,986683354	1,983691361	1,971723389	2,019595277	1,995659333	1,971723389	2,02258727	2,010619298	1,974715382	1,983691361	1,935819473	1,90290755	1,989675347	1,953771431	1,938811466	2,049515207	2,016603284	2,070459158	1,96274741	1,929835487	1,965739403	1,941803459	2,010619298	1,989675347	2,007627305	2,040539228	2,028571256	1,914875522	2,004635312	2,007627305	1,864011641	1,986683354	2,010619298	1,99266734	1,965739403	2,004635312	2,064475172	1,920859508	2,019595277	1,971723389	1,938811466	1,98859823
1100	2,030611252	2,050603205	1,930651485	2,082019131	1,910659532	1,984915358	2,070595158	1,967779398	2,004907312	2,022043272	2,016331285	1,999195325	1,944931452	2,007763305	2,002051318	2,050603205	2,050603205	1,942075459	1,962067412	1,924939499	1,924939499	2,050603205	1,950643439	1,962067412	1,964923405	2,047747211	2,004907312	2,070595158	2,079163138	1,982059365	1,950643439	1,970635392	2,042035225	1,962067412	2,039179232	2,024899265	2,019187278	2,022043272	1,970635392	1,990627345	2,036323238	1,939219465	2,027755258	1,962067412	1,970635392	2,027755258	1,967779398	2,019187278	2,004907312	1,936363472	1,997538849
1150	1,988764741	2,032473856	1,966910183	2,018814757	1,99422838	2,092573889	2,016082938	1,99969202	2,035205676	2,037937495	2,054328413	2,029742036	2,048864774	2,016082938	1,958714724	1,947787445	1,99149656	2,046132954	2,024278397	2,021546577	1,964178363	1,966910183	2,021546577	2,057060233	1,975105642	1,986032921	1,99149656	2,010619298	1,947787445	2,08164661	2,010619298	2,005155659	2,040669315	1,99149656	1,945055626	2,010619298	1,9969602	2,032473856	1,988764741	2,007887479	1,931396527	1,961446544	2,067987512	2,054328413	1,90681015	2,108964807	2,024278397	2,078914791	1,99969202	1,988764741	2,00952657
1200	1,947787445	1,963495408	2,047271213	1,963495408	1,976585378	1,932079482	2,042035225	2,086541121	1,916371519	1,992293341	1,97134939	1,989675347	1,994911335	2,01847328	1,955641427	1,98443936	2,010619298	2,021091274	2,008001304	2,068215164	2,068215164	2,021091274	1,960877415	1,953023433	2,06559717	2,023709268	2,036799237	2,057743188	2,008001304	2,002765317	2,005383311	1,997529329	2,000147323	2,055125194	1,968731396	1,9242255	1,973967384	1,945169451	2,044653219	1,976585378	2,055125194	2,023709268	1,947787445	2,097013096	1,987057353	1,992293341	1,882337598	2,031563249	1,994911335	1,987057353	1,999571364
1250	1,952813993	2,03575204	2,003079476	2,025698943	2,058371507	1,96286709	2,010619298	2,000566202	2,00559275	1,980460009	1,982973283	2,020672395	1,975433461	1,897521963	2,045805136	1,967893638	2,103610441	1,977946735	2,033238765	2,025698943	2,013132572	2,000566202	1,960353816	2,055858233	2,131256456	2,013132572	2,008106024	1,977946735	1,990513105	2,03575204	1,935221075	1,977946735	1,985486557	1,982973283	2,038265314	1,945274171	1,955327268	1,990513105	1,917628156	2,020672395	2,09104407	1,990513105	1,960353816	1,940247623	2,03575204	2,00559275	1,952813993	2,015645847	2,000566202	1,912601608	1,998153459
1300	2,008202689	2,005786079	2,044451835	2,075867761	2,020285737	1,870455934	2,008202689	2,049285054	2,008202689	1,964703713	2,068617932	1,938121006	1,969536933	2,025118957	2,022702347	1,99370303	2,017869127	2,027535566	2,017869127	1,979203372	2,003369469	2,044451835	2,003369469	1,935704397	1,952620665	2,044451835	2,003369469	1,99370303	1,971953543	2,075867761	1,99853625	2,008202689	1,940537616	2,003369469	1,976786762	2,119366736	2,008202689	1,930871177	2,010619298	1,957453884	2,061368103	2,080700981	2,049285054	1,947787445	2,039618615	2,013035908	2,003369469	1,935704397	2,032368786	2,013035908	2,005496086
1350	2,008292193	1,989675347	2,012946404	2,075778257	1,933824811	2,008292193	1,864011641	1,957095868	1,947787445	2,005965087	2,01527351	1,973385608	2,050180095	1,973385608	1,943133234	1,959422974	1,978039819	2,012946404	1,971058502	1,931497706	2,031563249	2,078105363	2,010619298	1,989675347	1,852376113	1,957095868	1,966404291	1,996656664	2,017600615	1,996656664	1,975712713	2,001310876	2,019927721	2,038544566	2,010619298	2,024581932	1,943133234	1,996656664	2,050180095	2,01527351	2,080432468	2,024581932	1,98269403	2,005965087	1,957095868	1,978039819	1,901245332	2,003637981	1,978039819	2,047852989	1,990885442
1400	2,042035225	2,066719167	2,08691512	2,019595277	1,972471388	2,010619298	2,035303241	1,961251414	1,99715533	2,055499193	2,001643319	1,985935356	1,999399325	1,994911335	1,983691361	2,006131309	2,024083267	1,99266734	2,006131309	2,035303241	2,021839272	1,963495408	2,015107288	2,019595277	1,959007419	2,035303241	2,03979123	2,035303241	2,064475172	1,985935356	1,999399325	1,965739403	1,929835487	2,019595277	1,916371519	1,954519429	2,111599062	2,051011204	1,936567471	2,057743188	2,006131309	2,021839272	1,956763424	1,970227393	2,021839272	2,024083267	2,028571256	1,988179351	1,99715533	2,003887314	2,007567465
1450	1,936954367	1,96512037	2,008452683	1,952120676	2,017119145	1,99978622	1,986786526	2,062618073	2,032285455	1,93045452	2,010619298	1,988953142	2,023618992	1,94562083	1,932621136	1,978120064	2,064784689	2,021452376	1,991119758	1,991119758	1,926121289	2,027952223	2,008452683	2,012785914	2,060451458	2,036618686	1,971620217	2,025785608	1,936954367	2,008452683	1,986786526	2,008452683	1,973786833	1,993286373	1,991119758	1,978120064	1,952120676	2,006286067	2,056118226	2,03445207	1,99978622	2,060451458	2,043118533	1,943454214	2,032285455	2,043118533	2,032285455	1,98028668	1,973786833	2,051784995	1,999916217
1500	1,977108977	2,000147323	2,065073571	1,94988184	2,050412805	1,972920186	1,962448211	1,993864137	2,025280064	2,018996879	2,018996879	2,027374459	1,977108977	2,037846435	1,995958533	1,964542606	2,027374459	1,970825791	2,027374459	1,962448211	2,010619298	2,03575204	1,956165026	2,060884781	1,94988184	1,987580952	2,03575204	2,025280064	1,995958533	2,031563249	1,993864137	2,018996879	2,050412805	1,993864137	2,006430508	2,025280064	2,012713693	1,985486557	2,016902484	2,027374459	2,012713693	2,023185669	2,006430508	2,062979176	1,975014582	1,956165026	1,989675347	2,010619298	1,954070631	1,989675347	2,004545553
1550	1,976163121	1,982243623	1,976163121	1,980216789	2,014672966	2,010619298	2,010619298	2,05723648	2,055209646	1,955894781	1,921438604	2,077504819	1,988324125	1,957921615	1,964002117	1,947787445	2,071424317	1,937653275	1,927519106	2,043048642	1,994404627	2,000485128	1,970082619	1,986297291	2,045075476	2,0166998	1,964002117	1,976163121	2,053182812	1,994404627	1,974136287	1,974136287	1,961975283	2,045075476	2,022780302	2,014672966	1,951841113	1,972109453	1,964002117	2,02683397	2,04710231	2,069397483	1,984270457	2,000485128	2,004538796	1,972109453	1,933599607	2,045075476	1,980216789	2,002511962	1,99606663
1600	1,981166867	2,01847328	1,906554042	1,987057353	2,028290757	1,910481032	1,981166867	2,002765317	1,985093858	1,989020849	1,987057353	1,961531913	1,998838326	1,983130363	2,006692307	2,034181243	1,973312886	2,012582794	1,977239876	1,979203372	2,055779693	2,020436775	1,941896959	2,051852702	2,034181243	1,99294784	1,969385895	1,953677931	2,030254252	2,024363766	2,073451151	1,987057353	1,934042977	1,998838326	2,038108234	1,989020849	2,016509785	2,042035225	2,024363766	1,979203372	2,016509785	1,985093858	1,969385895	2,038108234	2,034181243	1,973312886	2,032217748	2,016509785	2,012582794	2,014546289	1,999073945
1650	1,974443383	2,046795214	2,014427289	2,022043272	1,995387334	2,006811307	2,048699209	1,982059365	1,915419521	1,976347378	1,921131508	1,987771352	2,020139276	1,983963361	1,993483338	2,010619298	2,054411196	2,039179232	1,964923405	2,012523294	1,970635392	1,959211419	1,974443383	2,008715303	2,003003316	1,98015537	1,991579343	2,003003316	1,957307423	2,031563249	1,949691441	1,966827401	1,982059365	1,942075459	1,940171463	2,022043272	1,92874749	1,932555481	2,004907312	1,989675347	2,010619298	2,025851263	1,982059365	2,041083227	1,989675347	2,033467245	1,989675347	1,999195325	2,060123183	1,987771352	1,992569421
1700	2,003227316	1,97550738	2,01431529	1,964419406	1,999531324	2,06975516	1,997683329	2,016163285	1,942243458	2,012467294	2,032795246	2,005075311	2,012467294	1,942243458	2,025403264	2,012467294	2,00137932	2,006923307	2,003227316	2,054971195	1,992139342	2,019859277	2,045731216	2,047579212	2,029099255	2,018011281	1,962571411	1,981051367	1,999531324	2,032795246	1,923763501	2,084539125	1,960723415	1,981051367	1,997683329	2,038339233	2,067907164	2,029099255	1,94593945	2,049427208	1,962571411	2,042035225	2,047579212	2,003227316	1,964419406	2,010619298	1,992139342	2,01431529	1,986595354	1,957027424	2,00559275
1750	2,003438515	2,010619298	2,003438515	2,023185669	1,98010097	1,9244499	2,008824102	1,951377837	1,965739403	1,996257732	1,989076949	1,996257732	2,005233711	1,985486557	2,021390473	1,942401858	2,059089585	2,023185669	2,028571256	2,051908802	2,008824102	2,012414494	2,017800082	2,055499193	2,024980865	2,012414494	2,046523214	2,032161648	1,967534599	2,019595277	2,012414494	1,971124991	1,999848123	2,030366452	2,023185669	1,98010097	2,001643319	2,001643319	1,976510578	1,951377837	1,990872144	1,978305774	1,972920186	1,990872144	2,060884781	1,945992249	1,983691361	2,032161648	1,963944207	2,024980865	2,001212472
1800	1,977458043	2,003637981	2,038544566	1,98443936	1,989675347	1,989675347	1,973967384	2,057743188	1,965240738	2,019345945	2,019345945	2,024581932	1,991420677	2,042035225	1,98269403	1,986184689	2,014109957	1,970476726	1,93557014	1,98269403	2,000147323	2,003637981	2,022836603	2,040289896	1,96000475	1,919862177	2,001892652	1,953023433	2,024581932	1,977458043	1,993166006	2,010619298	1,963495408	1,944296787	2,015855286	1,980948701	2,014109957	2,057743188	2,038544566	2,012364628	2,045525883	1,975712713	1,986184689	2,0525072	1,966986067	1,989675347	2,010619298	2,045525883	1,980948701	1,946042116	1,997668955
1850	2,020808247	1,969863502	1,9902414	2,020808247	1,991939558	2,020808247	2,034393513	1,9902414	1,978354293	1,927409547	1,97156166	1,988543242	2,005524824	1,964769027	1,964769027	2,007222982	1,957976394	2,02760088	2,022506406	2,02760088	1,942692971	1,954580078	2,030997197	2,06496036	2,019110089	2,010619298	2,053073253	2,078545626	1,981750609	1,995335875	1,974957976	2,032695355	2,070054835	1,986845084	2,037789829	2,037789829	1,95288192	2,051375095	2,012317456	1,95288192	1,969863502	2,073451151	2,015713773	1,985146925	2,000430349	1,954580078	1,95288192	1,9902414	2,063262202	2,039487988	2,003385144
1900	1,969282553	2,037074815	2,017233178	1,970936023	1,99243113	2,043688695	1,984163781	1,980856842	1,959361734	1,969282553	1,932906217	1,954401324	1,965975613	2,040381755	1,987470721	1,949440915	1,982510311	2,017233178	1,964322143	2,023847057	1,99077766	2,028807466	2,037074815	1,949440915	1,965975613	1,959361734	1,970936023	2,002351949	2,007312359	1,99904501	1,982510311	2,037074815	1,989124191	1,970936023	2,022193587	1,972589492	1,952747855	1,987470721	2,060223393	2,008965828	2,025500527	1,954401324	1,99243113	1,984163781	2,005658889	2,010619298	1,979203372	2,032114406	2,020540117	1,974242962	1,992331922
1950	1,981619981	2,028341103	1,99128642	2,038007542	2,038007542	2,044451835	2,055729347	2,025118957	1,99128642	2,044451835	2,018674664	1,949398518	1,938121006	2,02673003	1,994508567	1,947787445	1,936509933	2,029952176	2,02189681	1,986453201	2,002563933	1,975175689	2,002563933	1,99611964	1,959064957	2,004175006	1,99128642	1,986453201	1,980008908	1,997730713	2,029952176	2,012230371	2,015452518	2,010619298	1,984842128	1,952620665	2,002563933	1,986453201	2,044451835	1,952620665	1,976786762	1,952620665	2,013841445	1,978397835	2,041229688	1,917177055	1,975175689	2,005786079	1,983231055	2,038007542	1,997150727
2000	1,999623724	1,97134939	1,947787445	1,939933464	2,002765317	2,023185669	2,00119452	2,01847328	1,987057353	2,040464429	2,002765317	2,012190095	1,993340539	2,012190095	2,042035225	2,010619298	2,009048502	2,007477706	2,013760891	1,983915761	1,936791871	1,927367093	2,032610447	1,963495408	1,965066205	1,97134939	1,949358242	2,046747614	2,024756465	2,016902484	1,977632575	1,987057353	1,999623724	2,026327262	1,910088333	2,049889206	2,004336113	2,002765317	2,032610447	2,016902484	1,95878302	2,021614873	2,032610447	1,983915761	1,990198946	2,007477706	1,916371519	1,952499834	2,00119452	1,977632575	1,994063105
2050	2,03667153	1,990697003	2,039736499	1,914072792	2,042801467	1,987632035	2,070386183	1,979969614	2,001424393	1,989164519	1,984567067	1,993761972	2,002956877	2,097970899	2,04739892	2,032074077	1,966177256	1,990697003	1,956982351	2,042801467	2,06578873	2,013684267	1,973839677	2,012151783	1,975372161	2,056593825	2,009086814	1,993761972	1,993761972	1,955449866	2,018281719	2,027476625	1,998359425	1,947787445	1,999891909	2,059658793	1,981502098	2,042801467	1,999891909	2,002956877	1,986099551	2,021346688	1,999891909	1,987632035	2,030541593	1,993761972	2,024411656	1,984567067	1,995294456	2,025944141	2,006910686
2100	2,001643319	1,925347498	1,955267428	2,024083267	2,007627305	2,003139316	1,982195365	1,959755417	1,971723389	2,024083267	2,019595277	1,982195365	1,964243407	1,968731396	2,000147323	2,019595277	2,036051239	1,908891536	2,048019211	2,009123302	2,045027218	2,019595277	1,976211379	2,021091274	2,024083267	1,99715533	1,955267428	2,033059246	2,094395102	1,961251414	1,956763424	1,970227393	2,013611291	1,974715382	2,070459158	2,001643319	1,973219386	1,991171344	1,989675347	2,000147323	2,080931134	2,004635312	1,922355505	2,012115295	1,955267428	1,943299456	2,030067253	1,958259421	2,003139316	2,012115295	1,996048292
2150	2,041304622	2,010619298	1,941942622	2,066145122	2,029614975	1,982856386	1,985778798	1,933175386	1,982856386	1,985778798	2,077834769	1,946326239	1,944865033	2,015002916	2,041304622	2,012080504	1,974089151	1,977011563	1,966783122	1,960938298	1,977011563	2,023770151	2,022308945	1,962399504	1,940481416	2,032537387	2,044227034	1,985778798	2,016464122	2,025231357	2,029614975	2,029614975	2,010619298	1,993084828	1,952171063	2,025231357	2,033998592	2,007696887	1,985778798	2,080757181	1,966783122	2,017925328	2,015002916	2,000390857	2,003313269	2,01354171	2,000390857	1,991623622	2,092446828	1,96386071	2,002407321
2200	1,980631368	1,990627345	2,030611252	1,999195325	1,974919382	2,064883171	2,004907312	1,932079482	1,997767328	2,027755258	2,009191302	2,017759282	2,014903288	1,912087529	1,992055342	2,026327262	2,042035225	2,119147045	2,074879148	1,954927429	1,973491385	2,000623322	2,007763305	1,954927429	1,984915358	2,020615275	2,037751235	1,993483338	2,076307145	1,937791469	1,974919382	1,979203372	2,022043272	1,986343355	2,022043272	2,030611252	1,996339332	1,994911335	1,980631368	1,994911335	2,026327262	2,014903288	2,043463221	1,990627345	1,947787445	2,022043272	1,943503455	2,004907312	2,050603205	2,020615275	2,004021954
2250	1,995260401	2,045525883	2,003637981	1,949183709	1,995260401	1,988279084	1,984090294	2,021789406	1,954768762	1,97850524	1,965938869	1,956165026	1,967335133	2,017600615	2,037148303	1,950579972	1,999449191	2,032959513	1,988279084	1,97431645	2,014808089	1,999449191	1,98269403	2,020393142	2,002241718	2,013411825	2,002241718	2,000845454	2,045525883	1,991071611	2,025978196	2,027374459	1,963146343	2,023185669	2,030166986	2,021789406	2,077639942	2,04831841	2,006430508	1,993864137	1,992467874	1,951976235	2,038544566	2,067866098	2,007826771	1,988279084	1,993864137	1,991071611	2,03994083	2,016204352	2,003693832
