1250	11,968	12,1728	12,1088	11,9936	11,8912	11,8656	12,1344	12,4032	12,1216	11,712	12,1344	11,7888	11,9296	11,8784	12,0064	12,1088	12,3008	12,3392	12,288	12,1472	12,1088	11,7888	12,3392	12,3776	11,9936	11,9808	12,0192	11,9936	11,968	12,416	11,7504	12,1856	11,7376	11,8144	11,8912	12,2752	12,2752	12,3648	11,6992	12,1856	12,0192	11,9936	11,9296	11,8272	11,52	12,0064	11,8784	12,0832	11,7632	12,096	12,031488
1300	12,01230769	12,12307692	11,61846154	11,95076923	12,16	12,07384615	12,33230769	12,06153846	11,68	11,91384615	11,86461538	12,03692308	12,07384615	11,65538462	12,04923077	12,25846154	11,58153846	12,46769231	12,01230769	12,09846154	12,57846154	12,16	12,11076923	12,19692308	11,92615385	12,13538462	11,66769231	11,93846154	12,33230769	12,17230769	12,08615385	11,90153846	11,93846154	12	11,91384615	12,11076923	12,03692308	11,75384615	11,92615385	12,16	12,06153846	12,28307692	11,96307692	12,03692308	12,04923077	11,74153846	11,70461538	12,08615385	12,16	11,87692308	12,02067692
1350	12,14814815	12,24296296	12,00592593	12,04148148	12,07703704	11,87555556	12,07703704	11,72148148	11,8162963	11,84	11,91111111	12,17185185	12,16	11,97037037	12,12444444	11,94666667	11,70962963	11,87555556	12,01777778	11,8162963	12,20740741	12,25481481	11,68592593	12,1362963	12,04148148	12,00592593	11,84	11,8637037	11,89925926	12,04148148	11,91111111	12,25481481	11,79259259	11,99407407	11,75703704	11,79259259	11,8637037	11,87555556	11,62666667	11,85185185	12,1837037	11,95851852	12,11259259	12,02962963	12,02962963	11,93481481	12,11259259	11,57925926	11,8637037	11,79259259	11,95685926
1400	12,28571429	12,04571429	12,33142857	11,92	12,18285714	11,78285714	12,19428571	11,86285714	12,21714286	11,77142857	11,94285714	11,87428571	11,84	12,04571429	12,19428571	12,05714286	11,61142857	11,70285714	12,22857143	12,04571429	11,6	11,96571429	12,06857143	11,63428571	11,98857143	11,78285714	11,94285714	11,82857143	11,96571429	11,97714286	11,96571429	12	12,04571429	11,97714286	11,72571429	12,14857143	11,89714286	12,09142857	12,16	11,95428571	11,76	11,76	12,02285714	12,09142857	11,57714286	12,10285714	12,08	11,84	11,98857143	12,01142857	11,96182857
1450	11,92827586	11,79586207	11,97241379	12,17103448	11,95034483	12,08275862	12,02758621	12,31448276	11,84	11,95034483	11,87310345	12,13793103	11,49793103	11,84	11,76275862	11,96137931	12,19310345	12,03862069	12,29241379	11,9062069	12,19310345	11,96137931	11,95034483	12,17103448	12,17103448	11,75172414	12,04965517	12,06068966	12,02758621	12,06068966	11,98344828	12,03862069	12,06068966	12,02758621	11,95034483	12,28137931	12,08275862	11,97241379	11,84	11,54206897	12,11586207	11,80689655	11,86206897	11,9062069	11,70758621	12,18206897	11,76275862	11,99448276	12,12689655	12,2262069	11,98808276
1500	12	11,904	12,08533333	11,904	12,14933333	11,648	12,01066667	12,096	12,11733333	12,17066667	12,08533333	12,128	12,064	12,10666667	11,89333333	12,192	11,616	11,94666667	11,73333333	11,76533333	12,01066667	11,89333333	12,10666667	12,21333333	11,89333333	11,88266667	12,01066667	11,89333333	12,27733333	11,49866667	12,04266667	11,94666667	11,808	12,192	11,59466667	12,05333333	11,89333333	12,33066667	11,808	11,776	12,11733333	12,27733333	12,10666667	11,904	12,192	11,88266667	12,11733333	12,20266667	12,26666667	12,07466667	11,99765333
1550	11,97419355	12,07741935	11,82967742	11,98451613	11,87096774	11,87096774	11,91225806	12,11870968	12,01548387	11,94322581	12,09806452	12,4283871	12,11870968	11,71612903	11,5716129	11,5716129	11,95354839	12,23225806	11,73677419	12,12903226	11,79870968	12,14967742	11,97419355	12,05677419	11,95354839	12,01548387	11,81935484	11,84	11,7883871	12,45935484	12,02580645	11,96387097	12,24258065	12,06709677	12,14967742	12,11870968	12,35612903	11,97419355	11,97419355	11,81935484	11,88129032	12,36645161	11,97419355	12,14967742	11,80903226	11,91225806	11,99483871	12,17032258	12,34580645	11,77806452	12,00165161
1600	11,94	12,03	12,05	12,14	11,72	11,88	11,86	11,94	12,09	11,68	11,86	11,8	11,86	12,16	12,16	12,04	11,8	12,22	12,44	12,14	12,24	11,85	11,79	11,95	11,8	11,73	12,31	11,79	12,2	12,13	11,91	11,91	12,11	12,1	11,64	12,04	11,87	11,61	12,27	11,72	11,86	12,15	12,18	11,97	11,89	12,11	11,92	11,97	11,7	11,62	11,963
1650	12,13090909	11,53939394	11,84969697	11,82060606	11,73333333	11,73333333	11,96606061	11,97575758	12,51878788	11,86909091	11,9369697	11,92727273	12,07272727	11,85939394	12,24727273	11,76242424	11,95636364	12,36363636	12,16969697	12,28606061	12,13090909	12,17939394	11,82060606	11,94666667	11,77212121	12,10181818	11,69454545	11,82060606	12,03393939	12,05333333	11,82060606	12,05333333	12,11151515	12,07272727	11,99515152	12,16969697	12,07272727	12,03393939	11,50060606	11,76242424	11,65575758	11,91757576	11,86909091	11,98545455	11,88848485	11,85939394	11,64606061	11,57818182	11,87878788	12,14060606	11,94569697
1700	11,85882353	12,10352941	11,74588235	11,93411765	11,69882353	11,84	11,86823529	11,84	12,25411765	11,98117647	11,89647059	12,07529412	12	11,83058824	12,04705882	12,16941176	11,94352941	12,18823529	12,07529412	11,88705882	12,14117647	11,92470588	11,85882353	12,11294118	12,01882353	11,98117647	11,98117647	12,01882353	12,20705882	11,94352941	12,19764706	11,89647059	11,86823529	11,97176471	11,87764706	11,78352941	11,99058824	12,00941176	12,33882353	11,97176471	12,28235294	11,89647059	12,13176471	11,94352941	11,88705882	12,38588235	12,27294118	12,25411765	11,56705882	12,26352941	12,00432941
1750	11,93142857	12,16914286	11,83085714	11,712	11,99542857	11,69371429	11,73028571	11,88571429	12,08685714	11,968	12,12342857	11,69371429	11,904	11,95885714	11,76685714	11,99542857	11,95885714	12,23314286	11,98628571	12,06857143	11,68457143	12,224	12,04114286	11,93142857	12,04114286	11,99542857	11,968	12,07771429	11,968	11,89485714	11,60228571	11,93142857	12,04114286	11,904	12,08685714	12,11428571	12,16	11,98628571	11,85828571	12,08685714	11,91314286	11,91314286	12,20571429	12,01371429	11,91314286	12,096	11,92228571	12,24228571	12,16	12,05942857	11,97458286
1800	11,93777778	11,91111111	12,05333333	11,88444444	12,13333333	12,01777778	11,92	12,25777778	12,17777778	11,94666667	11,74222222	11,91111111	12	11,95555556	12,12444444	12,07111111	11,87555556	11,95555556	12,13333333	12,14222222	12,10666667	11,85777778	11,99111111	12,06222222	11,98222222	11,97333333	11,92	11,96444444	12,06222222	11,98222222	11,72444444	11,96444444	12,00888889	12,08888889	12,17777778	11,84888889	11,83111111	12,22222222	11,86666667	11,79555556	11,88444444	12,01777778	11,88444444	12,28444444	12,07111111	11,96444444	12,03555556	12,08	11,69777778	12,17777778	11,9936
1850	12,28972973	12,07351351	11,98702703	12,09081081	12,02162162	12,09081081	12,07351351	11,77081081	11,88324324	11,71891892	11,86594595	11,84	12,01297297	11,93513514	11,83135135	12,03027027	11,96972973	12,02162162	12,04756757	11,87459459	12,18594595	11,65837838	11,98702703	11,99567568	12,21189189	11,80540541	11,98702703	11,98702703	11,86594595	11,93513514	11,97837838	12,13405405	11,86594595	12,00432432	11,94378378	12,07351351	11,90054054	11,78810811	11,87459459	11,64972973	12,02162162	11,90054054	12,08216216	12,20324324	11,68432432	12,28108108	11,78810811	11,77081081	11,84	11,77081081	11,95208649
1900	11,97473684	12,12631579	12	11,68842105	12,10105263	12,30315789	12,15157895	12,07578947	12	11,93263158	11,85684211	12,06736842	12,13473684	11,91578947	12,09263158	11,98315789	11,79789474	12,14315789	12,29473684	11,87368421	12,39578947	12,08421053	12,08421053	12,09263158	11,78947368	11,89052632	12,24421053	11,79789474	11,91578947	12,11789474	11,84	11,94105263	11,90736842	11,71368421	12,17684211	12,10947368	12,02526316	11,78105263	12,05894737	12,13473684	12,03368421	12,05052632	12,19368421	11,99157895	11,68842105	11,78105263	12,15157895	11,97473684	11,89894737	12,15157895	12,01061053
1950	11,82358974	11,84820513	11,97128205	11,98769231	12,01230769	12,09435897	12,34051282	12,26666667	12,09435897	12,02871795	12,01230769	12,02051282	11,96307692	12,11897436	12,11076923	11,79076923	12,07794872	11,93846154	11,72512821	11,75794872	12,04512821	12,18461538	11,94666667	11,92205128	11,97128205	12,15179487	11,95487179	11,94666667	12,26666667	12,09435897	12,08615385	12,15179487	11,88923077	11,73333333	11,96307692	12,02871795	11,81538462	12,23384615	11,98769231	12,07794872	11,93025641	12,12717949	12,11076923	12,16820513	11,90564103	11,93025641	11,88923077	12,05333333	11,87282051	11,93846154	12,00722051
2000	11,96	12,4	11,968	11,944	11,952	11,912	11,92	12	12,032	11,904	11,704	12,176	12,048	12,008	12,048	11,84	11,888	12,112	12,072	12,032	12,208	11,88	11,832	12	12,232	12,048	12,032	11,976	12,248	11,936	11,824	12,008	12,12	12,256	11,896	12,128	11,968	12,08	12,36	12,08	12,152	11,952	11,944	11,808	11,96	12,08	12,016	12,024	12,008	12,008	12,01968
2050	12,20682927	11,93365854	11,98829268	11,94926829	11,93365854	12,05073171	11,83219512	12,05853659	12,33170732	12,04292683	11,94926829	11,96487805	11,70731707	12,23804878	11,90243902	11,89463415	12,24585366	11,97268293	12,08195122	12,19902439	11,9102439	11,94926829	11,94146341	12,0195122	11,96487805	11,93365854	11,91804878	11,93365854	11,87121951	11,99609756	12,08195122	12,03512195	12,01170732	11,95707317	11,84780488	12,03512195	11,63707317	12,04292683	12,19121951	11,74634146	12,01170732	11,99609756	11,87121951	12,14439024	11,93365854	12,07414634	12,2302439	12,02731707	12,07414634	12,12097561	11,9998439
2100	12,19809524	11,77904762	11,93142857	11,90857143	12,08380952	11,84761905	12,09142857	11,99238095	11,86285714	11,79428571	12,1447619	12,41904762	12,02285714	11,88571429	12,02285714	12,03047619	11,84	12,0152381	12,28952381	12,1447619	12,06095238	11,77904762	12,13714286	12,27428571	12,09142857	12,19809524	12,04571429	12,08380952	11,96190476	12,12190476	12,22095238	11,75619048	12,03809524	12,23619048	12,23619048	12,25904762	11,93142857	11,99238095	11,81714286	11,96952381	11,81714286	11,9847619	12,1447619	12,05333333	12,22095238	11,96190476	11,96952381	11,9847619	12,13714286	11,9847619	12,03550476
2150	12,16744186	11,89953488	12,39069767	11,98883721	12,00372093	11,90697674	12,1227907	12,02604651	11,93674419	11,98139535	11,92186047	12,18232558	12,0855814	12,05581395	11,78790698	11,73581395	12,33116279	12,07069767	12,22697674	12,01860465	11,98883721	11,7655814	12,13767442	12,02604651	11,84	11,97395349	11,92186047	11,70604651	11,78790698	12,1227907	12,21209302	12,00372093	12,18976744	11,78790698	12,28651163	11,75069767	11,77302326	11,99627907	11,69860465	12,13767442	11,92186047	11,95162791	12,06325581	12,16744186	11,90697674	12,10046512	12,07069767	11,84744186	12,0855814	12,07069767	12,00267907
2200	11,81818182	12,02181818	12,12363636	11,97090909	12,01454545	11,88363636	12,10181818	11,86909091	12,00727273	12,05818182	12	11,97818182	11,90545455	12,10181818	12,06545455	12,08	12,30545455	11,87636364	11,69454545	12,15272727	11,89818182	12,06545455	11,90545455	11,99272727	12,05818182	11,99272727	11,89090909	11,94181818	11,97818182	11,82545455	11,99272727	11,73818182	12,30545455	11,97090909	11,76727273	12,13090909	12,13090909	11,6	12,02181818	12,02181818	12,17454545	11,76	11,83272727	11,84727273	11,97090909	11,76	11,69454545	11,94181818	12,07272727	12,04363636	11,96712727
2250	12,11022222	12,01777778	11,76888889	12,06044444	11,98222222	12,19555556	12,25244444	12,12444444	11,87555556	11,91111111	11,83288889	11,97511111	11,98222222	11,78311111	12,07466667	11,93955556	12,06755556	12,36622222	11,80444444	12,21688889	11,97511111	12,14577778	11,92533333	12,08177778	12,27377778	12,03911111	11,968	12,05333333	11,86133333	11,87555556	11,98933333	12,13155556	11,968	12,352	12,02488889	11,86133333	11,99644444	12,24533333	12,25244444	12,12444444	11,98222222	11,97511111	12,01066667	11,91822222	11,98933333	12,04622222	11,84	11,98222222	11,79733333	11,81866667	12,01692444
2300	11,88869565	11,9026087	11,75652174	12,23652174	12,23652174	12,14608696	11,75652174	12,04869565	12,06956522	12,04173913	11,95826087	12,09043478	12,06956522	12,11130435	11,98608696	12,11826087	11,78434783	11,89565217	11,78434783	12,27826087	11,90956522	12,13217391	11,72869565	12,13217391	11,98608696	11,9026087	11,78434783	11,98608696	11,94434783	12,03478261	11,95130435	11,89565217	12,20869565	12,11130435	12,18086957	11,74956522	12,09043478	12,14608696	11,9373913	11,68	11,94434783	12,00695652	11,78434783	12,13217391	12,10434783	12	11,91652174	12,10434783	11,91652174	11,91652174	11,98956522
2350	11,91489362	11,89446809	11,97617021	11,90808511	12,0987234	11,92170213	12,00340426	12,01021277	11,86042553	11,96255319	11,79234043	11,87404255	11,98978723	11,99659574	11,9693617	12,16	12,03744681	11,88085106	12,18723404	11,81957447	11,85361702	11,98978723	12,07148936	11,88765957	11,97617021	11,99659574	12,0306383	11,83319149	12,02382979	12,15319149	12,12595745	11,87404255	11,98297872	12,07148936	12,25531915	11,98978723	11,81957447	11,84	12,17361702	12,16	11,90808511	11,9012766	11,94893617	12,05787234	11,86723404	12,18042553	12,07829787	12,20085106	11,92851064	12,18042553	11,99237447
2400	11,82	12,17333333	11,83333333	12,15333333	12,27333333	12,10666667	12,08666667	12,05333333	11,86666667	12,12666667	12,2	11,92666667	11,96666667	12,08666667	12,18666667	12	12,04	12,12666667	11,92	11,97333333	11,79333333	11,81333333	11,93333333	11,89333333	12,11333333	11,98666667	11,98666667	12,08666667	11,92	11,84	12,14	11,86	12,03333333	11,79333333	12,07333333	11,84	11,99333333	11,96	12,15333333	11,98	12,38	11,98	11,79333333	11,87333333	12,16	12,16	11,8	11,9	11,84	12,26666667	12,00533333
2450	12,00979592	12,31020408	11,99020408	12,16653061	12,06204082	11,95102041	11,98367347	12,00979592	11,93142857	12,13387755	11,97714286	11,91183673	12,02938776	12,02285714	12,25795918	11,77469388	12,00326531	11,64408163	11,97061224	12,23183673	12,02285714	11,9444898	12,04244898	12,25142857	11,8922449	12,12081633	12,00326531	11,89877551	11,90530612	12,02938776	11,97061224	11,97714286	12,25142857	12,08816327	11,80734694	12,14693878	11,83346939	11,76163265	11,95102041	12,16653061	11,77469388	11,84653061	11,95102041	11,92489796	11,7355102	11,89877551	12,22530612	12,00326531	11,82693878	12,22530612	11,99699592
2500	12,1792	12,2432	11,8528	12	12,0512	11,744	12,096	12	12,1984	11,8656	11,8848	12,0832	12,064	12,2688	11,744	11,9104	11,8912	11,904	11,9744	11,8336	12,1408	12,0384	11,9552	12,0832	12,1408	11,8656	12,1216	12,2496	12,032	12,0256	12,1856	11,968	12,0448	11,9168	12,1088	11,8272	11,9488	11,9808	11,9104	12,0768	12,1984	12,2048	11,9232	12	11,8912	12,0576	12,0832	11,8592	12,1088	12,2176	12,019072
