4000	28	1501	6	27788	48869	21081
4000	113	1471	6	33466	41746	8280
4000	67	1468	6	33660	46960	13300
4000	14	1438	6	33510	46646	13136
4000	44	1477	6	32462	59602	27140
4000	96	1486	6	34926	38080	3154
4000	48	1473	6	27134	39033	11899
4000	138	1486	5	31997	41116	9119
4000	37	1491	6	35741	52905	17164
4000	76	1476	6	32821	47946	15125
4000	79	1488	6	26373	34267	7894
4000	55	1475	6	33040	43008	9968
4000	133	1496	6	35945	43205	7260
4000	68	1479	6	35592	51935	16343
4000	101	1457	7	42803	59336	16533
4000	27	1481	8	30191	45520	15329
4000	45	1457	6	27946	44227	16281
4000	113	1465	6	45043	47810	2767
4000	133	1431	6	32483	43427	10944
4000	82	1483	7	31342	40197	8855
4000	43	1447	6	33776	39418	5642
4000	50	1499	6	35968	43069	7101
4000	114	1464	6	39688	40621	933
4000	40	1494	7	27746	39289	11543
4000	57	1474	6	35013	48062	13049
4000	93	1476	6	35696	43832	8136
4000	88	1490	7	37774	49419	11645
4000	58	1526	6	40279	69300	29021
4000	97	1527	6	41579	46847	5268
4000	76	1434	6	35473	40262	4789
4000	37	1474	6	43309	46829	3520
4000	39	1473	6	37021	45868	8847
4000	95	1447	6	30422	43017	12595
4000	120	1492	7	34279	41063	6784
4000	108	1467	5	36735	44321	7586
4000	13	1457	6	37105	40189	3084
4000	52	1479	6	32515	46265	13750
4000	78	1497	6	34780	45154	10374
4000	84	1477	5	31848	50449	18601
4000	93	1439	7	35272	39409	4137
4000	82	1467	7	32153	37061	4908
4000	254	1458	6	36408	41857	5449
4000	148	1417	5	30451	38439	7988
4000	53	1468	7	29922	42147	12225
4000	32	1466	7	27911	50922	23011
4000	126	1467	6	32071	42096	10025
4000	163	1496	6	31911	46019	14108
5000	106	1825	6	45223	57529	12306
5000	70	1840	6	51146	52059	913
5000	140	1811	6	44694	55978	11284
5000	58	1833	7	44151	71704	27553
5000	135	1830	6	46253	53854	7601
5000	92	1849	6	49821	61427	11606
5000	69	1821	6	48648	64671	16023
5000	128	1843	6	56145	74958	18813
5000	135	1850	6	39757	53543	13786
5000	106	1844	6	47880	59033	11153
5000	84	1827	8	43255	65433	22178
5000	41	1797	6	37679	56017	18338
5000	38	1833	6	48953	68129	19176
5000	123	1796	6	49271	54662	5391
5000	105	1776	6	45479	56578	11099
5000	84	1840	6	43259	63366	20107
5000	81	1821	7	59706	67554	7848
5000	41	1827	6	46969	56247	9278
5000	78	1827	6	41259	54169	12910
5000	151	1842	7	39253	54425	15172
5000	48	1853	6	46841	67456	20615
5000	45	1868	6	38309	48943	10634
5000	130	1837	6	42482	52889	10407
5000	12	1794	6	47353	60290	12937
5000	132	1856	6	42258	73063	30805
5000	66	1834	5	45753	55276	9523
5000	99	1801	7	41816	53750	11934
5000	159	1832	7	40444	64531	24087
5000	58	1837	6	53733	60123	6390
5000	48	1861	7	52470	71158	18688
5000	42	1838	6	38809	51637	12828
5000	81	1845	5	41999	52572	10573
5000	12	1871	6	44662	52184	7522
5000	60	1831	6	38508	66264	27756
5000	64	1866	6	48218	57418	9200
5000	207	1861	7	51607	61563	9956
5000	119	1831	7	38650	49456	10806
5000	48	1862	6	54603	58679	4076
5000	19	1846	6	44126	59087	14961
5000	56	1850	6	66256	67557	1301
5000	52	1841	6	50258	54762	4504
5000	83	1854	6	49497	56651	7154
5000	109	1849	6	39353	49642	10289
5000	84	1895	7	40121	51123	11002
5000	32	1853	6	42868	55966	13098
5000	37	1899	6	51626	53329	1703
5000	149	1847	6	42256	52833	10577
5000	142	1813	6	50246	51991	1745
5000	149	1837	8	55734	73720	17986
5000	71	1866	6	46563	49381	2818
6000	137	2199	6	61527	71417	9890
6000	78	2196	6	61692	80090	18398
6000	64	2224	6	45502	74887	29385
6000	207	2186	6	61745	76927	15182
6000	98	2228	7	56615	69785	13170
6000	105	2204	6	55394	71975	16581
6000	24	2248	7	46688	68474	21786
6000	48	2245	6	49556	66116	16560
6000	60	2171	6	50810	89007	38197
6000	112	2238	6	63310	67422	4112
6000	139	2201	7	46856	70805	23949
6000	81	2188	6	76758	77567	809
6000	84	2203	6	59091	62773	3682
6000	103	2193	6	91475	104319	12844
6000	30	2220	6	51169	74859	23690
6000	146	2186	6	50887	74979	24092
6000	105	2210	8	50956	79448	28492
6000	122	2221	7	49523	65559	16036
6000	145	2173	6	53573	68139	14566
6000	79	2180	7	57794	68383	10589
6000	80	2221	7	58240	74170	15930
6000	109	2218	6	58863	67403	8540
6000	87	2210	6	52797	64358	11561
6000	173	2230	6	58334	66578	8244
6000	110	2208	7	56363	63072	6709
6000	28	2208	7	48654	68213	19559
6000	88	2259	6	58730	64869	6139
6000	74	2204	7	59085	62168	3083
6000	135	2196	7	59077	70341	11264
6000	133	2218	6	45024	85344	40320
6000	59	2189	6	52080	79154	27074
6000	162	2216	7	53285	76358	23073
6000	60	2188	7	55682	64492	8810
6000	88	2206	6	71043	91627	20584
6000	67	2215	6	47391	81933	34542
6000	189	2213	6	53160	72711	19551
6000	48	2189	6	59616	81593	21977
6000	207	2223	6	51819	64017	12198
6000	76	2251	6	58181	68585	10404
6000	50	2219	5	57448	74770	17322
6000	32	2243	6	55863	64989	9126
6000	42	2148	6	69560	79677	10117
6000	135	2201	9	54187	71594	17407
6000	141	2216	6	58997	95168	36171
6000	85	2214	7	57015	65268	8253
6000	122	2219	6	56812	82321	25509
6000	220	2201	7	49857	76302	26445
6000	115	2173	6	56526	69536	13010
6000	38	2212	6	70133	81515	11382
6000	205	2183	7	42620	65299	22679
7000	121	2560	6	81584	89561	7977
7000	40	2547	7	69317	76896	7579
7000	85	2591	7	84596	85292	696
7000	41	2538	7	73951	102672	28721
7000	86	2585	7	73492	119423	45931
7000	198	2587	6	72681	82179	9498
7000	100	2601	6	72090	96480	24390
7000	145	2615	8	54298	90390	36092
7000	100	2561	6	57305	90519	33214
7000	127	2578	7	69686	80160	10474
7000	91	2564	6	63765	79820	16055
7000	55	2623	8	55702	86139	30437
7000	96	2525	6	72861	84237	11376
7000	125	2558	6	60934	80331	19397
7000	192	2577	6	75234	81808	6574
7000	20	2556	7	68969	78098	9129
7000	123	2558	6	66035	74101	8066
7000	198	2592	6	54633	72439	17806
7000	241	2633	7	62898	82327	19429
7000	87	2611	6	59645	71604	11959
7000	82	2600	7	61370	68627	7257
7000	177	2576	7	63200	76728	13528
7000	67	2587	7	59928	107988	48060
7000	118	2588	7	78211	94276	16065
7000	63	2578	6	70915	97527	26612
7000	240	2599	7	57376	80997	23621
7000	108	2547	6	66376	82519	16143
7000	99	2573	7	63374	79227	15853
7000	46	2555	6	70188	83056	12868
7000	106	2590	7	81549	98402	16853
7000	196	2538	7	66871	75808	8937
7000	224	2567	6	63159	83607	20448
7000	96	2558	8	78373	81813	3440
7000	78	2600	7	62847	106271	43424
7000	192	2594	7	59839	86233	26394
7000	51	2612	6	70861	93023	22162
7000	155	2551	8	67875	78457	10582
7000	50	2603	6	53186	103266	50080
7000	149	2581	7	65044	76813	11769
7000	37	2599	7	62545	74217	11672
7000	53	2588	6	71221	77654	6433
7000	151	2617	6	69344	83046	13702
7000	203	2588	6	53441	75322	21881
7000	168	2550	7	56422	81031	24609
7000	45	2591	6	63864	83539	19675
7000	113	2560	6	63700	78662	14962
7000	172	2544	7	75852	81615	5763
7000	86	2584	7	55713	68109	12396
7000	147	2542	7	59486	106517	47031
7000	166	2561	7	63071	79908	16837
8000	121	2915	7	96828	109934	13106
8000	140	2891	7	81937	88357	6420
8000	152	2947	6	85582	100589	15007
8000	78	2890	7	72119	108494	36375
8000	123	2919	6	66768	85681	18913
8000	177	2965	7	76409	98813	22404
8000	131	2938	6	75110	111093	35983
8000	245	2946	7	94239	94745	506
8000	174	2895	5	84046	103178	19132
8000	64	2960	7	80600	110228	29628
8000	131	2966	7	75940	101370	25430
8000	142	2935	6	68974	94013	25039
8000	99	2954	6	73519	88619	15100
8000	183	2983	7	61995	93621	31626
8000	214	2953	6	69874	86605	16731
8000	95	2941	7	70767	89968	19201
8000	204	2892	8	71542	86516	14974
8000	67	2918	7	99042	117310	18268
8000	195	2915	7	80098	91153	11055
8000	45	2932	6	117865	120542	2677
8000	57	2994	7	67906	141179	73273
8000	160	2945	6	58533	83276	24743
8000	94	2987	7	62524	88696	26172
8000	103	2956	6	61069	97346	36277
8000	171	2918	7	66347	88603	22256
8000	58	2979	7	88833	104607	15774
8000	57	2947	6	63379	89975	26596
8000	101	2894	6	88984	107844	18860
8000	162	2936	6	72159	97828	25669
8000	25	2920	6	66385	98254	31869
8000	89	2921	7	88560	91263	2703
8000	68	2923	6	59786	92687	32901
8000	48	2916	6	77001	101209	24208
8000	21	2886	7	70422	92513	22091
8000	144	2958	7	74312	93749	19437
8000	156	2970	6	79221	112451	33230
8000	94	2966	7	78347	104750	26403
8000	77	2924	7	82969	91418	8449
8000	133	2927	6	100410	107680	7270
8000	120	2928	6	73600	85330	11730
8000	208	2901	6	73312	95092	21780
8000	138	2953	7	85100	93455	8355
8000	130	2952	6	73765	90485	16720
8000	72	2973	7	68994	87255	18261
8000	121	2965	6	78607	104653	26046
8000	158	2919	6	70303	108294	37991
8000	148	2930	7	73702	105108	31406
8000	143	2930	6	102127	109760	7633
8000	206	2908	6	77456	86452	8996
8000	189	2928	6	71855	82238	10383
